M,C4Independent,C12Independent,C4Hierarchy,C12Hierarchy,C4Reciprocal,C12Reciprocal,C4IndependentPlus,C12IndependentPlus,C4HierarchyPlus,C12HierarchyPlus,LasBIndependent,LasBIndependentPlus,LasBHierarchy,LasBHierarchyPlus,LasBReciprocal
0.4,0.0291315140385212,0.376022929972505,1.57460977064426,0.376022929972505,1.64178632412083,1.00852816808639,0.298638806344054,0.921500979926993,1.63772287143333,0.921500979926993,4745.97344787694,17863.2520405518,17309.447147465,25129.0846328273,25871.4054851921
0.41,0.0289056306771571,0.37319447529736,1.56244054451348,0.37319447529736,1.62965307235882,1.00310700044036,0.289589886765135,0.916036051049412,1.62557273948158,0.916036051049412,4717.71600078113,17647.8427277672,17231.0882451076,25061.6836884099,25809.0897577508
0.42,0.0286832176587675,0.370393115699041,1.55044186616971,0.370393115699041,1.61769238083177,0.997738256745566,0.280808889363337,0.910622735779939,1.613595042646,0.910622735779939,4689.81956233082,17432.2505876041,17153.0429719393,24994.4855777486,25746.9899847933
0.43,0.028464195743849,0.367618472682825,1.53861012805184,0.367618472682825,1.60590061212512,0.992421193027366,0.272292355166984,0.905260307367689,1.6017861444982,0.905260307367689,4662.2772943696,17216.6501478887,17075.3098314508,24927.48935931,25685.1051325768
0.44,0.0282484880834059,0.364870174857685,1.52694182299297,0.364870174857685,1.59427423009107,0.987155079267088,0.264036680708916,0.899948052646823,1.59014250984663,0.899948052646823,4635.08253453829,17001.2211245083,16997.8873407669,24860.6940991964,25623.4341750154
0.45,0.0280360201296123,0.362147857771388,1.51543354075527,0.362147857771388,1.58280979635299,0.981939199076899,0.256038104821245,0.894685271720619,1.57866070124207,0.894685271720619,4608.22879059718,16786.1473295256,16920.7740304796,24794.0988710478,25561.9760935897
0.46,0.0278267195504447,0.359451163750176,1.50408196470723,0.359451163750176,1.57150396695366,0.976772849383736,0.248292697978199,0.889471277654326,1.56733737562676,0.889471277654326,4581.70973496849,16571.6154884699,16843.9684444835,24727.7027559463,25500.7298772582
0.47,0.0276205161480815,0.356779741742885,1.49288386863671,0.356779741742885,1.56035348914036,0.971655340121977,0.240796354421137,0.884305396176501,1.5561692811204,0.884305396176501,4555.51919948916,16357.8139848155,16767.4691398153,24661.5048423211,25439.6945223697
0.48,0.0274173417808779,0.354133247169353,1.48183611369316,0.354133247169353,1.54935519828026,0.966585993934581,0.233544787245595,0.879186965388577,1.54515325393654,0.879186965388577,4529.65117036447,16144.9315524003,16691.2746864965,24595.5042258564,25378.8690325773
0.49,0.0272171302887334,0.351511341772992,1.47093564545312,0.351511341772992,1.53850601490024,0.961564145882414,0.226533526566905,0.874115335482376,1.5342862154231,0.874115335482376,4504.09978331365,15933.1559386717,16615.3836673788,24529.7000093994,25318.2524187543
0.5,0.0270198174216826,0.348913693477375,1.46017949110314,0.348913693477375,1.52780294184504,0.956589143161516,0.219757920810624,0.869089868465339,1.52356516922143,0.869089868465339,4478.85931889899,15722.6725630448,16539.7946779936,24464.0913028714,25257.8436989106
0.51,0.0268253407715477,0.346339976246725,1.4495647567347,0.346339976246725,1.51724306154846,0.951660344828048,0.213213141099913,0.864109937893204,1.51298719853829,0.864109937893204,4453.92419803023,15513.6631952238,16464.5063264034,24398.6772231794,25197.6418981114
0.52,0.0266336397065008,0.343789869950177,1.43908862474601,0.343789869950177,1.50682353341232,0.946777121530671,0.206894188637121,0.859174928609918,1.50254946352548,0.859174928609918,4429.28897763683,15306.3046780279,16389.5172330569,24333.4568941293,25137.6460483963
0.53,0.0264446553083933,0.341263060229695,1.4287483513457,0.341263060229695,1.49654159128822,0.941938855250144,0.200795904904636,0.854284236494542,1.49224919876243,0.854284236494542,4404.94834650058,15100.7677180854,16314.8260306469,24268.4294463412,25077.8551887006
0.54,0.0262583303127157,0.33875923837153,1.41854126415391,0.33875923837153,1.48639454105753,0.937144939045892,0.194912984443774,0.849437268214936,1.48208371083682,0.849437268214936,4380.89712124186,14897.2157657636,16240.431363971,24203.5940171652,25018.2683647773
0.55,0.026074609051062,0.336278101181107,1.40846475989626,0.336278101181107,1.47637975830504,0.932394776809338,0.189239989912895,0.844633440988015,1.4720503760189,0.844633440988015,4357.1302424528,14695.8040029889,16166.3318897946,24138.9497505998,24958.8846291202
0.56,0.0258934373959757,0.333819350861241,1.39851630218658,0.333819350861241,1.4664946860822,0.927687783023798,0.183771369079537,0.839872182346366,1.46214663802542,0.839872182346366,4333.64277097116,14496.6784543246,16092.5262767176,24074.4957972102,24899.7030408891
0.57,0.0257147627080646,0.331382694893572,1.38869341939446,0.331382694893572,1.45673683275586,0.923023382530718,0.178501473367697,0.835152929911037,1.45237000586889,0.835152929911037,4310.42988428893,14299.9752329779,16019.0132050428,24010.2313140494,24840.7226658353
0.58,0.0255385337852766,0.328967845923125,1.37899370259381,0.328967845923125,1.44710376993869,0.918401010302071,0.173424577561423,0.830475131170302,1.44271805178873,0.830475131170302,4287.48687309006,14105.8199294819,15945.7913666472,23946.1554645794,24781.9425762285
0.59,0.025364700814233,0.326574521645895,1.36941480358891,0.326574521645895,1.43759313049789,0.913820111218726,0.168534900259725,0.825838243264229,1.43318840926042,0.825838243264229,4264.80913791186,13914.3271468354,15872.859464856,23882.2674185948,24723.3618507853
0.6,0.0251932153235243,0.32420244469937,1.35995443301455,0.32420244469937,1.42820260663844,0.909280139854597,0.163826624684819,0.82124173277486,1.42377877107942,0.82124173277486,4242.39218592485,13725.6001820492,15800.216214319,23818.5663521468,24664.9795745981
0.61,0.0250240301388753,0.321851342555904,1.35061035850701,0.321851342555904,1.41892994805798,0.904780560266409,0.159293919464645,0.816685075521844,1.41448688751648,0.816685075521844,4220.23162782636,13539.7308504984,15727.8603408888,23755.0514474688,24606.794839066
0.62,0.0248570993400944,0.319520947418843,1.34138040294284,0.319520947418843,1.40977296016998,0.900320845788903,0.154930959039667,0.81216775636336,1.40531056454136,0.81216775636336,4198.32317484304,13356.7994463424,15655.7905815026,23691.7218929031,24548.8067418257
0.63,0.0246923782197236,0.317210996121334,1.33226244274255,0.317210996121334,1.40072950239235,0.895900478835323,0.150731943381072,0.807689269002157,1.39624766211197,0.807689269002157,4176.66263583791,13176.8748296325,15584.0056840649,23628.5768828292,24491.0143866845
0.64,0.0245298232433128,0.314921230027734,1.32325440623639,0.314921230027734,1.3917974864988,0.891518950703016,0.146691116750373,0.803249115796577,1.38729609252614,0.803249115796577,4155.24591451763,13000.0146286354,15512.5044073333,23565.6156175927,24433.4168835538
0.65,0.0243693920112425,0.312651394937534,1.31435427208961,0.312651394937534,1.38297487503003,0.887175761384012,0.142802785276773,0.798846807576397,1.37845381883333,0.798846807576397,4134.06900673608,12826.2655443904,15441.2855208063,23502.8373034356,24376.0133483836
0.66,0.0242110432220276,0.310401240991732,1.30556006778473,0.310401240991732,1.37425967976256,0.88287041938041,0.139061333176348,0.794481863463355,1.36971885330383,0.794481863463355,4113.12799789025,12655.6637435579,15370.3478046135,23440.2411524278,24318.8029030981
0.67,0.0240547366370337,0.308170522581581,1.29686986815834,0.308170522581581,1.36564996023246,0.878602441524455,0.135461237484176,0.790153810696221,1.36108925595299,0.790153810696221,4092.41906040481,12488.2353251911,15299.6900494069,23377.8263823996,24261.7846755325
0.68,0.0239004330465435,0.305958998259635,1.28828179399024,0.305958998259635,1.35714382231195,0.874371352803149,0.131997081215417,0.785862184460272,1.35256313311818,0.785862184460272,4071.93845130186,12323.9968471019,15229.3110562556,23315.5922168753,24204.9577993706
0.69,0.0237480942371144,0.303766430653039,1.27979401064272,0.303766430653039,1.34873941683648,0.870176686187268,0.128663564912681,0.781606527721058,1.34413863608628,0.781606527721058,4051.68250985251,12162.9558979298,15159.2096365414,23253.5378850079,24148.3214140829
0.7,0.0235976829601688,0.301592586378985,1.2714047267479,0.301592586378985,1.34043493828039,0.866017982464665,0.125455516574003,0.777386391062314,1.33581395976974,0.777386391062314,4031.64765530698,12005.1117017905,15089.3846118573,23191.6626215145,24091.8746648666
0.71,0.0234491629017645,0.299437235962273,1.26311219294122,0.299437235962273,1.33222862347897,0.861894790077719,0.122367899987675,0.773201332527914,1.32758734142899,0.773201332527914,4011.83038470026,11850.4557433884,15019.834813907,23129.9656666137,24035.6167025855
0.72,0.0233024986534935,0.297300153754929,1.2549147006391,0.297300153754929,1.32411875039526,0.857806664964824,0.119395821526889,0.769050917467743,1.31945705943957,0.769050917467743,3992.22727073045,11698.9724026623,14950.5590844065,23068.4462659625,23979.5466837115
0.73,0.0231576556844599,0.295181117857805,1.24681058085908,0.295181117857805,1.3161036369295,0.853753170405796,0.1165345354786,0.764934718387366,1.311421432102,0.764934718387366,3972.83495970677,11550.6395893198,14881.5562749885,23007.1036705957,23923.6637702669
0.74,0.023014600314291,0.293079910044105,1.23879820308069,0.293079910044105,1.30818163976979,0.849733876871079,0.113779447997373,0.760852314801411,1.3034788164927,0.760852314801411,3953.65016956478,11405.429368948,14812.825247107,22945.9371368649,23867.9671297667
0.75,0.0228732996871378,0.290996315684798,1.23087597414544,0.290996315684798,1.30035115328213,0.84574836187466,0.111126119786722,0.756803293090523,1.29562760735437,0.756803293090523,3934.66968794613,11263.30857371,14744.364871945,22884.9459263797,23812.4559351632
0.76,0.0227337217466222,0.288930123675844,1.22304233719433,0.288930123675844,1.29261060843834,0.841796209830562,0.108570267617888,0.75278724636182,1.28786623602424,0.75278724636182,3915.89037034047,11124.2393919187,14676.1740303228,22824.1293059487,23757.1293647902
0.77,0.0225958352116911,0.286881126367197,1.21529577064141,0.286881126367197,1.28495847178034,0.837877011912837,0.106107764799854,0.748803774312738,1.28019316939862,0.748803774312738,3897.30913828709,10988.1799319761,14608.2516126092,22763.4865475224,23701.9866023087
0.78,0.0224596095533397,0.284849119493528,1.20763478718204,0.284849119493528,1.27739324441936,0.833990365918947,0.103734640715062,0.74485248309816,1.27260690893245,0.74485248309816,3878.92297763408,10855.0847572737,14540.5965186331,22703.0169281361,23647.0268366531
